(20466.0, 2403.0) ==> (20602.0, 3832.0) ==> (20738.0, 5261.0) ==> (20874.0, 6690.0)
(20466.0, 2403.0) ==> (20602.0, 3832.0) ==> (20738.0, 5261.0) ==> (20874.0, 6690.0)
(20397.0, 597.0) ==> (20420.0, 1199.0) ==> (20443.0, 1801.0) ==> (20466.0, 2403.0)
(20466.0, 2403.0) ==> (20602.0, 3832.0) ==> (20738.0, 5261.0) ==> (20874.0, 6690.0)
(20397.0, 597.0) ==> (20420.0, 1199.0) ==> (20443.0, 1801.0) ==> (20466.0, 2403.0)
(20397.0, 597.0) ==> (20420.0, 1199.0) ==> (20443.0, 1801.0) ==> (20466.0, 2403.0)
(20397.0, 597.0) ==> (20420.0, 1199.0) ==> (20443.0, 1801.0) ==> (20466.0, 2403.0)
(20496.0, 2523.0) ==> (20715.0, 2870.0) ==> (20934.0, 3217.0) ==> (21153.0, 3564.0)
(20496.0, 2523.0) ==> (20715.0, 2870.0) ==> (20934.0, 3217.0) ==> (21153.0, 3564.0)
(20496.0, 2523.0) ==> (20715.0, 2870.0) ==> (20934.0, 3217.0) ==> (21153.0, 3564.0)
(20496.0, 2523.0) ==> (20715.0, 2870.0) ==> (20934.0, 3217.0) ==> (21153.0, 3564.0)
(20550.0, 1404.0) ==> (20720.0, 1595.0) ==> (20890.0, 1786.0) ==> (21060.0, 1977.0)
(20550.0, 1404.0) ==> (20720.0, 1595.0) ==> (20890.0, 1786.0) ==> (21060.0, 1977.0)
(20550.0, 1404.0) ==> (20720.0, 1595.0) ==> (20890.0, 1786.0) ==> (21060.0, 1977.0)
(21060.0, 1977.0) ==> (21148.0, 2280.0) ==> (21236.0, 2583.0) ==> (21324.0, 2886.0)
(20550.0, 1404.0) ==> (20720.0, 1595.0) ==> (20890.0, 1786.0) ==> (21060.0, 1977.0)
(21060.0, 1977.0) ==> (21148.0, 2280.0) ==> (21236.0, 2583.0) ==> (21324.0, 2886.0)
(21060.0, 1977.0) ==> (21148.0, 2280.0) ==> (21236.0, 2583.0) ==> (21324.0, 2886.0)
(21060.0, 1977.0) ==> (21148.0, 2280.0) ==> (21236.0, 2583.0) ==> (21324.0, 2886.0)
(18543.0, 10884.0) ==> (17961.0, 11145.0) ==> (17379.0, 11406.0) ==> (16797.0, 11667.0)
(18543.0, 10884.0) ==> (17961.0, 11145.0) ==> (17379.0, 11406.0) ==> (16797.0, 11667.0)
(18543.0, 10884.0) ==> (17961.0, 11145.0) ==> (17379.0, 11406.0) ==> (16797.0, 11667.0)
(19857.0, 10476.0) ==> (19419.0, 10612.0) ==> (18981.0, 10748.0) ==> (18543.0, 10884.0)
(18543.0, 10884.0) ==> (17961.0, 11145.0) ==> (17379.0, 11406.0) ==> (16797.0, 11667.0)
(19857.0, 10476.0) ==> (19419.0, 10612.0) ==> (18981.0, 10748.0) ==> (18543.0, 10884.0)
(19857.0, 10476.0) ==> (19419.0, 10612.0) ==> (18981.0, 10748.0) ==> (18543.0, 10884.0)
(19857.0, 10476.0) ==> (19419.0, 10612.0) ==> (18981.0, 10748.0) ==> (18543.0, 10884.0)
(20733.0, 9744.0) ==> (20441.0, 9988.0) ==> (20149.0, 10232.0) ==> (19857.0, 10476.0)
(20733.0, 9744.0) ==> (20441.0, 9988.0) ==> (20149.0, 10232.0) ==> (19857.0, 10476.0)
(20733.0, 9744.0) ==> (20441.0, 9988.0) ==> (20149.0, 10232.0) ==> (19857.0, 10476.0)
(20733.0, 9744.0) ==> (20441.0, 9988.0) ==> (20149.0, 10232.0) ==> (19857.0, 10476.0)
(21330.0, 9006.0) ==> (21131.0, 9252.0) ==> (20932.0, 9498.0) ==> (20733.0, 9744.0)
(21330.0, 9006.0) ==> (21131.0, 9252.0) ==> (20932.0, 9498.0) ==> (20733.0, 9744.0)
(21330.0, 9006.0) ==> (21131.0, 9252.0) ==> (20932.0, 9498.0) ==> (20733.0, 9744.0)
(21330.0, 9006.0) ==> (21131.0, 9252.0) ==> (20932.0, 9498.0) ==> (20733.0, 9744.0)
(17730.0, 14163.0) ==> (17812.0, 14511.0) ==> (17894.0, 14859.0) ==> (17976.0, 15207.0)
(17730.0, 14163.0) ==> (17812.0, 14511.0) ==> (17894.0, 14859.0) ==> (17976.0, 15207.0)
(17730.0, 14163.0) ==> (17812.0, 14511.0) ==> (17894.0, 14859.0) ==> (17976.0, 15207.0)
(17730.0, 14163.0) ==> (17812.0, 14511.0) ==> (17894.0, 14859.0) ==> (17976.0, 15207.0)
(17610.0, 13713.0) ==> (17650.0, 13863.0) ==> (17690.0, 14013.0) ==> (17730.0, 14163.0)
(17610.0, 13713.0) ==> (17650.0, 13863.0) ==> (17690.0, 14013.0) ==> (17730.0, 14163.0)
(17610.0, 13713.0) ==> (17650.0, 13863.0) ==> (17690.0, 14013.0) ==> (17730.0, 14163.0)
(17610.0, 13713.0) ==> (17650.0, 13863.0) ==> (17690.0, 14013.0) ==> (17730.0, 14163.0)
(17337.0, 13446.0) ==> (17428.0, 13535.0) ==> (17519.0, 13624.0) ==> (17610.0, 13713.0)
(17337.0, 13446.0) ==> (17428.0, 13535.0) ==> (17519.0, 13624.0) ==> (17610.0, 13713.0)
(17337.0, 13446.0) ==> (17428.0, 13535.0) ==> (17519.0, 13624.0) ==> (17610.0, 13713.0)
(17097.0, 12603.0) ==> (17177.0, 12884.0) ==> (17257.0, 13165.0) ==> (17337.0, 13446.0)
(17337.0, 13446.0) ==> (17428.0, 13535.0) ==> (17519.0, 13624.0) ==> (17610.0, 13713.0)
(17097.0, 12603.0) ==> (17177.0, 12884.0) ==> (17257.0, 13165.0) ==> (17337.0, 13446.0)
(17097.0, 12603.0) ==> (17177.0, 12884.0) ==> (17257.0, 13165.0) ==> (17337.0, 13446.0)
(17097.0, 12603.0) ==> (17177.0, 12884.0) ==> (17257.0, 13165.0) ==> (17337.0, 13446.0)
(16623.0, 11406.0) ==> (16781.0, 11805.0) ==> (16939.0, 12204.0) ==> (17097.0, 12603.0)
(16623.0, 11406.0) ==> (16781.0, 11805.0) ==> (16939.0, 12204.0) ==> (17097.0, 12603.0)
(16623.0, 11406.0) ==> (16781.0, 11805.0) ==> (16939.0, 12204.0) ==> (17097.0, 12603.0)
(16623.0, 11406.0) ==> (16781.0, 11805.0) ==> (16939.0, 12204.0) ==> (17097.0, 12603.0)
(16077.0, 10623.0) ==> (16259.0, 10884.0) ==> (16441.0, 11145.0) ==> (16623.0, 11406.0)
(16077.0, 10623.0) ==> (16259.0, 10884.0) ==> (16441.0, 11145.0) ==> (16623.0, 11406.0)
(16077.0, 10623.0) ==> (16259.0, 10884.0) ==> (16441.0, 11145.0) ==> (16623.0, 11406.0)
(16077.0, 10623.0) ==> (16259.0, 10884.0) ==> (16441.0, 11145.0) ==> (16623.0, 11406.0)
(15534.0, 10050.0) ==> (15715.0, 10241.0) ==> (15896.0, 10432.0) ==> (16077.0, 10623.0)
(15534.0, 10050.0) ==> (15715.0, 10241.0) ==> (15896.0, 10432.0) ==> (16077.0, 10623.0)
(15534.0, 10050.0) ==> (15715.0, 10241.0) ==> (15896.0, 10432.0) ==> (16077.0, 10623.0)
(15123.0, 9420.0) ==> (15260.0, 9630.0) ==> (15397.0, 9840.0) ==> (15534.0, 10050.0)
(15534.0, 10050.0) ==> (15715.0, 10241.0) ==> (15896.0, 10432.0) ==> (16077.0, 10623.0)
(15123.0, 9420.0) ==> (15260.0, 9630.0) ==> (15397.0, 9840.0) ==> (15534.0, 10050.0)
(15123.0, 9420.0) ==> (15260.0, 9630.0) ==> (15397.0, 9840.0) ==> (15534.0, 10050.0)
(15123.0, 9420.0) ==> (15260.0, 9630.0) ==> (15397.0, 9840.0) ==> (15534.0, 10050.0)
(13986.0, 8397.0) ==> (14365.0, 8738.0) ==> (14744.0, 9079.0) ==> (15123.0, 9420.0)
(13986.0, 8397.0) ==> (14365.0, 8738.0) ==> (14744.0, 9079.0) ==> (15123.0, 9420.0)
(13986.0, 8397.0) ==> (14365.0, 8738.0) ==> (14744.0, 9079.0) ==> (15123.0, 9420.0)
(13986.0, 8397.0) ==> (14365.0, 8738.0) ==> (14744.0, 9079.0) ==> (15123.0, 9420.0)
(17280.0, 14103.0) ==> (17248.0, 14260.0) ==> (17216.0, 14417.0) ==> (17184.0, 14574.0)
(17280.0, 14103.0) ==> (17248.0, 14260.0) ==> (17216.0, 14417.0) ==> (17184.0, 14574.0)
(17280.0, 14103.0) ==> (17248.0, 14260.0) ==> (17216.0, 14417.0) ==> (17184.0, 14574.0)
(17280.0, 14103.0) ==> (17248.0, 14260.0) ==> (17216.0, 14417.0) ==> (17184.0, 14574.0)
(17187.0, 14916.0) ==> (17257.0, 15193.0) ==> (17327.0, 15470.0) ==> (17397.0, 15747.0)
(17187.0, 14916.0) ==> (17257.0, 15193.0) ==> (17327.0, 15470.0) ==> (17397.0, 15747.0)
(17187.0, 14916.0) ==> (17257.0, 15193.0) ==> (17327.0, 15470.0) ==> (17397.0, 15747.0)
(17397.0, 15747.0) ==> (17418.0, 16070.0) ==> (17439.0, 16393.0) ==> (17460.0, 16716.0)
(17187.0, 14916.0) ==> (17257.0, 15193.0) ==> (17327.0, 15470.0) ==> (17397.0, 15747.0)
(17397.0, 15747.0) ==> (17418.0, 16070.0) ==> (17439.0, 16393.0) ==> (17460.0, 16716.0)
(17397.0, 15747.0) ==> (17418.0, 16070.0) ==> (17439.0, 16393.0) ==> (17460.0, 16716.0)
(17397.0, 15747.0) ==> (17418.0, 16070.0) ==> (17439.0, 16393.0) ==> (17460.0, 16716.0)
(17460.0, 16716.0) ==> (17492.0, 17176.0) ==> (17524.0, 17636.0) ==> (17556.0, 18096.0)
(17460.0, 16716.0) ==> (17492.0, 17176.0) ==> (17524.0, 17636.0) ==> (17556.0, 18096.0)
(17460.0, 16716.0) ==> (17492.0, 17176.0) ==> (17524.0, 17636.0) ==> (17556.0, 18096.0)
(17460.0, 16716.0) ==> (17492.0, 17176.0) ==> (17524.0, 17636.0) ==> (17556.0, 18096.0)
(16374.0, 12267.0) ==> (16484.0, 12719.0) ==> (16594.0, 13171.0) ==> (16704.0, 13623.0)
(16374.0, 12267.0) ==> (16484.0, 12719.0) ==> (16594.0, 13171.0) ==> (16704.0, 13623.0)
(16374.0, 12267.0) ==> (16484.0, 12719.0) ==> (16594.0, 13171.0) ==> (16704.0, 13623.0)
(16374.0, 12267.0) ==> (16484.0, 12719.0) ==> (16594.0, 13171.0) ==> (16704.0, 13623.0)
(15837.0, 11127.0) ==> (16016.0, 11507.0) ==> (16195.0, 11887.0) ==> (16374.0, 12267.0)
(15837.0, 11127.0) ==> (16016.0, 11507.0) ==> (16195.0, 11887.0) ==> (16374.0, 12267.0)
(15837.0, 11127.0) ==> (16016.0, 11507.0) ==> (16195.0, 11887.0) ==> (16374.0, 12267.0)
(15837.0, 11127.0) ==> (16016.0, 11507.0) ==> (16195.0, 11887.0) ==> (16374.0, 12267.0)
(15246.0, 9996.0) ==> (15443.0, 10373.0) ==> (15640.0, 10750.0) ==> (15837.0, 11127.0)
(15246.0, 9996.0) ==> (15443.0, 10373.0) ==> (15640.0, 10750.0) ==> (15837.0, 11127.0)
(15246.0, 9996.0) ==> (15443.0, 10373.0) ==> (15640.0, 10750.0) ==> (15837.0, 11127.0)
(15246.0, 9996.0) ==> (15443.0, 10373.0) ==> (15640.0, 10750.0) ==> (15837.0, 11127.0)
(6927.0, 13056.0) ==> (6980.0, 13774.0) ==> (7033.0, 14492.0) ==> (7086.0, 15210.0)
(6927.0, 13056.0) ==> (6980.0, 13774.0) ==> (7033.0, 14492.0) ==> (7086.0, 15210.0)
(6927.0, 13056.0) ==> (6980.0, 13774.0) ==> (7033.0, 14492.0) ==> (7086.0, 15210.0)
(6927.0, 13056.0) ==> (6980.0, 13774.0) ==> (7033.0, 14492.0) ==> (7086.0, 15210.0)
(7350.0, 11850.0) ==> (7209.0, 12252.0) ==> (7068.0, 12654.0) ==> (6927.0, 13056.0)
(7350.0, 11850.0) ==> (7209.0, 12252.0) ==> (7068.0, 12654.0) ==> (6927.0, 13056.0)
(7350.0, 11850.0) ==> (7209.0, 12252.0) ==> (7068.0, 12654.0) ==> (6927.0, 13056.0)
(8037.0, 10884.0) ==> (7808.0, 11206.0) ==> (7579.0, 11528.0) ==> (7350.0, 11850.0)
(7350.0, 11850.0) ==> (7209.0, 12252.0) ==> (7068.0, 12654.0) ==> (6927.0, 13056.0)
(8037.0, 10884.0) ==> (7808.0, 11206.0) ==> (7579.0, 11528.0) ==> (7350.0, 11850.0)
(8037.0, 10884.0) ==> (7808.0, 11206.0) ==> (7579.0, 11528.0) ==> (7350.0, 11850.0)
(8037.0, 10884.0) ==> (7808.0, 11206.0) ==> (7579.0, 11528.0) ==> (7350.0, 11850.0)
(8394.0, 10116.0) ==> (8275.0, 10372.0) ==> (8156.0, 10628.0) ==> (8037.0, 10884.0)
(8394.0, 10116.0) ==> (8275.0, 10372.0) ==> (8156.0, 10628.0) ==> (8037.0, 10884.0)
(8394.0, 10116.0) ==> (8275.0, 10372.0) ==> (8156.0, 10628.0) ==> (8037.0, 10884.0)
(8394.0, 10116.0) ==> (8275.0, 10372.0) ==> (8156.0, 10628.0) ==> (8037.0, 10884.0)
(8463.0, 9480.0) ==> (8440.0, 9692.0) ==> (8417.0, 9904.0) ==> (8394.0, 10116.0)
(8463.0, 9480.0) ==> (8440.0, 9692.0) ==> (8417.0, 9904.0) ==> (8394.0, 10116.0)
(8463.0, 9480.0) ==> (8440.0, 9692.0) ==> (8417.0, 9904.0) ==> (8394.0, 10116.0)
(8463.0, 9480.0) ==> (8440.0, 9692.0) ==> (8417.0, 9904.0) ==> (8394.0, 10116.0)
(8916.0, 10410.0) ==> (8786.0, 10932.0) ==> (8656.0, 11454.0) ==> (8526.0, 11976.0)
(8916.0, 10410.0) ==> (8786.0, 10932.0) ==> (8656.0, 11454.0) ==> (8526.0, 11976.0)
(8916.0, 10410.0) ==> (8786.0, 10932.0) ==> (8656.0, 11454.0) ==> (8526.0, 11976.0)
(9666.0, 9030.0) ==> (9416.0, 9490.0) ==> (9166.0, 9950.0) ==> (8916.0, 10410.0)
(8916.0, 10410.0) ==> (8786.0, 10932.0) ==> (8656.0, 11454.0) ==> (8526.0, 11976.0)
(9666.0, 9030.0) ==> (9416.0, 9490.0) ==> (9166.0, 9950.0) ==> (8916.0, 10410.0)
(9666.0, 9030.0) ==> (9416.0, 9490.0) ==> (9166.0, 9950.0) ==> (8916.0, 10410.0)
(10410.0, 8376.0) ==> (10162.0, 8594.0) ==> (9914.0, 8812.0) ==> (9666.0, 9030.0)
(9666.0, 9030.0) ==> (9416.0, 9490.0) ==> (9166.0, 9950.0) ==> (8916.0, 10410.0)
(10410.0, 8376.0) ==> (10162.0, 8594.0) ==> (9914.0, 8812.0) ==> (9666.0, 9030.0)
(10410.0, 8376.0) ==> (10162.0, 8594.0) ==> (9914.0, 8812.0) ==> (9666.0, 9030.0)
(12060.0, 8103.0) ==> (11510.0, 8194.0) ==> (10960.0, 8285.0) ==> (10410.0, 8376.0)
(10410.0, 8376.0) ==> (10162.0, 8594.0) ==> (9914.0, 8812.0) ==> (9666.0, 9030.0)
(12060.0, 8103.0) ==> (11510.0, 8194.0) ==> (10960.0, 8285.0) ==> (10410.0, 8376.0)
(12060.0, 8103.0) ==> (11510.0, 8194.0) ==> (10960.0, 8285.0) ==> (10410.0, 8376.0)
(12060.0, 8103.0) ==> (12492.0, 8131.0) ==> (12924.0, 8159.0) ==> (13356.0, 8187.0)
(12060.0, 8103.0) ==> (11510.0, 8194.0) ==> (10960.0, 8285.0) ==> (10410.0, 8376.0)
(12060.0, 8103.0) ==> (12492.0, 8131.0) ==> (12924.0, 8159.0) ==> (13356.0, 8187.0)
(12060.0, 8103.0) ==> (12492.0, 8131.0) ==> (12924.0, 8159.0) ==> (13356.0, 8187.0)
(13356.0, 8187.0) ==> (13622.0, 8338.0) ==> (13888.0, 8489.0) ==> (14154.0, 8640.0)
(12060.0, 8103.0) ==> (12492.0, 8131.0) ==> (12924.0, 8159.0) ==> (13356.0, 8187.0)
(13356.0, 8187.0) ==> (13622.0, 8338.0) ==> (13888.0, 8489.0) ==> (14154.0, 8640.0)
(13356.0, 8187.0) ==> (13622.0, 8338.0) ==> (13888.0, 8489.0) ==> (14154.0, 8640.0)
(13356.0, 8187.0) ==> (13622.0, 8338.0) ==> (13888.0, 8489.0) ==> (14154.0, 8640.0)
(9864.0, 8157.0) ==> (9564.0, 8388.0) ==> (9264.0, 8619.0) ==> (8964.0, 8850.0)
(9864.0, 8157.0) ==> (9564.0, 8388.0) ==> (9264.0, 8619.0) ==> (8964.0, 8850.0)
(9864.0, 8157.0) ==> (9564.0, 8388.0) ==> (9264.0, 8619.0) ==> (8964.0, 8850.0)
(10620.0, 8046.0) ==> (10368.0, 8083.0) ==> (10116.0, 8120.0) ==> (9864.0, 8157.0)
(9864.0, 8157.0) ==> (9564.0, 8388.0) ==> (9264.0, 8619.0) ==> (8964.0, 8850.0)
(10620.0, 8046.0) ==> (10368.0, 8083.0) ==> (10116.0, 8120.0) ==> (9864.0, 8157.0)
(10620.0, 8046.0) ==> (10368.0, 8083.0) ==> (10116.0, 8120.0) ==> (9864.0, 8157.0)
(10620.0, 8046.0) ==> (10822.0, 8083.0) ==> (11024.0, 8120.0) ==> (11226.0, 8157.0)
(10620.0, 8046.0) ==> (10368.0, 8083.0) ==> (10116.0, 8120.0) ==> (9864.0, 8157.0)
(10620.0, 8046.0) ==> (10822.0, 8083.0) ==> (11024.0, 8120.0) ==> (11226.0, 8157.0)
(10620.0, 8046.0) ==> (10822.0, 8083.0) ==> (11024.0, 8120.0) ==> (11226.0, 8157.0)
(10620.0, 8046.0) ==> (10822.0, 8083.0) ==> (11024.0, 8120.0) ==> (11226.0, 8157.0)
(12114.0, 11010.0) ==> (11754.0, 11129.0) ==> (11394.0, 11248.0) ==> (11034.0, 11367.0)
(12114.0, 11010.0) ==> (11754.0, 11129.0) ==> (11394.0, 11248.0) ==> (11034.0, 11367.0)
(12114.0, 11010.0) ==> (11754.0, 11129.0) ==> (11394.0, 11248.0) ==> (11034.0, 11367.0)
(12114.0, 11010.0) ==> (12605.0, 11031.0) ==> (13096.0, 11052.0) ==> (13587.0, 11073.0)
(12114.0, 11010.0) ==> (11754.0, 11129.0) ==> (11394.0, 11248.0) ==> (11034.0, 11367.0)
(12114.0, 11010.0) ==> (12605.0, 11031.0) ==> (13096.0, 11052.0) ==> (13587.0, 11073.0)
(12114.0, 11010.0) ==> (12605.0, 11031.0) ==> (13096.0, 11052.0) ==> (13587.0, 11073.0)
(13587.0, 11073.0) ==> (13868.0, 11264.0) ==> (14149.0, 11455.0) ==> (14430.0, 11646.0)
(12114.0, 11010.0) ==> (12605.0, 11031.0) ==> (13096.0, 11052.0) ==> (13587.0, 11073.0)
(13587.0, 11073.0) ==> (13868.0, 11264.0) ==> (14149.0, 11455.0) ==> (14430.0, 11646.0)
(13587.0, 11073.0) ==> (13868.0, 11264.0) ==> (14149.0, 11455.0) ==> (14430.0, 11646.0)
(13587.0, 11073.0) ==> (13868.0, 11264.0) ==> (14149.0, 11455.0) ==> (14430.0, 11646.0)
(16266.0, 12777.0) ==> (16213.0, 13029.0) ==> (16160.0, 13281.0) ==> (16107.0, 13533.0)
(16266.0, 12777.0) ==> (16213.0, 13029.0) ==> (16160.0, 13281.0) ==> (16107.0, 13533.0)
(16266.0, 12777.0) ==> (16213.0, 13029.0) ==> (16160.0, 13281.0) ==> (16107.0, 13533.0)
(16266.0, 12777.0) ==> (16213.0, 13029.0) ==> (16160.0, 13281.0) ==> (16107.0, 13533.0)
(9474.0, 12114.0) ==> (9494.0, 12418.0) ==> (9514.0, 12722.0) ==> (9534.0, 13026.0)
(9474.0, 12114.0) ==> (9494.0, 12418.0) ==> (9514.0, 12722.0) ==> (9534.0, 13026.0)
(9474.0, 12114.0) ==> (9494.0, 12418.0) ==> (9514.0, 12722.0) ==> (9534.0, 13026.0)
(9474.0, 12114.0) ==> (9494.0, 12418.0) ==> (9514.0, 12722.0) ==> (9534.0, 13026.0)
(9690.0, 13653.0) ==> (9942.0, 13832.0) ==> (10194.0, 14011.0) ==> (10446.0, 14190.0)
(9690.0, 13653.0) ==> (9942.0, 13832.0) ==> (10194.0, 14011.0) ==> (10446.0, 14190.0)
(9690.0, 13653.0) ==> (9942.0, 13832.0) ==> (10194.0, 14011.0) ==> (10446.0, 14190.0)
(9690.0, 13653.0) ==> (9942.0, 13832.0) ==> (10194.0, 14011.0) ==> (10446.0, 14190.0)
(13086.0, 13644.0) ==> (13082.0, 13754.0) ==> (13078.0, 13864.0) ==> (13074.0, 13974.0)
(13086.0, 13644.0) ==> (13082.0, 13754.0) ==> (13078.0, 13864.0) ==> (13074.0, 13974.0)
(13086.0, 13644.0) ==> (13082.0, 13754.0) ==> (13078.0, 13864.0) ==> (13074.0, 13974.0)
(13086.0, 13644.0) ==> (13082.0, 13754.0) ==> (13078.0, 13864.0) ==> (13074.0, 13974.0)
(10314.0, 14703.0) ==> (10524.0, 14881.0) ==> (10734.0, 15059.0) ==> (10944.0, 15237.0)
(10314.0, 14703.0) ==> (10524.0, 14881.0) ==> (10734.0, 15059.0) ==> (10944.0, 15237.0)
(10314.0, 14703.0) ==> (10524.0, 14881.0) ==> (10734.0, 15059.0) ==> (10944.0, 15237.0)
(10314.0, 14703.0) ==> (10524.0, 14881.0) ==> (10734.0, 15059.0) ==> (10944.0, 15237.0)
(10476.0, 12786.0) ==> (10263.0, 12955.0) ==> (10050.0, 13124.0) ==> (9837.0, 13293.0)
(10476.0, 12786.0) ==> (10263.0, 12955.0) ==> (10050.0, 13124.0) ==> (9837.0, 13293.0)
(10476.0, 12786.0) ==> (10263.0, 12955.0) ==> (10050.0, 13124.0) ==> (9837.0, 13293.0)
(11313.0, 12210.0) ==> (11034.0, 12402.0) ==> (10755.0, 12594.0) ==> (10476.0, 12786.0)
(10476.0, 12786.0) ==> (10263.0, 12955.0) ==> (10050.0, 13124.0) ==> (9837.0, 13293.0)
(11313.0, 12210.0) ==> (11034.0, 12402.0) ==> (10755.0, 12594.0) ==> (10476.0, 12786.0)
(11313.0, 12210.0) ==> (11034.0, 12402.0) ==> (10755.0, 12594.0) ==> (10476.0, 12786.0)
(12393.0, 11964.0) ==> (12033.0, 12046.0) ==> (11673.0, 12128.0) ==> (11313.0, 12210.0)
(11313.0, 12210.0) ==> (11034.0, 12402.0) ==> (10755.0, 12594.0) ==> (10476.0, 12786.0)
(12393.0, 11964.0) ==> (12033.0, 12046.0) ==> (11673.0, 12128.0) ==> (11313.0, 12210.0)
(12393.0, 11964.0) ==> (12033.0, 12046.0) ==> (11673.0, 12128.0) ==> (11313.0, 12210.0)
(12393.0, 11964.0) ==> (12781.0, 12005.0) ==> (13169.0, 12046.0) ==> (13557.0, 12087.0)
(12393.0, 11964.0) ==> (12033.0, 12046.0) ==> (11673.0, 12128.0) ==> (11313.0, 12210.0)
(12393.0, 11964.0) ==> (12781.0, 12005.0) ==> (13169.0, 12046.0) ==> (13557.0, 12087.0)
(12393.0, 11964.0) ==> (12781.0, 12005.0) ==> (13169.0, 12046.0) ==> (13557.0, 12087.0)
(13557.0, 12087.0) ==> (13826.0, 12218.0) ==> (14095.0, 12349.0) ==> (14364.0, 12480.0)
(12393.0, 11964.0) ==> (12781.0, 12005.0) ==> (13169.0, 12046.0) ==> (13557.0, 12087.0)
(13557.0, 12087.0) ==> (13826.0, 12218.0) ==> (14095.0, 12349.0) ==> (14364.0, 12480.0)
(13557.0, 12087.0) ==> (13826.0, 12218.0) ==> (14095.0, 12349.0) ==> (14364.0, 12480.0)
(14364.0, 12480.0) ==> (14518.0, 12581.0) ==> (14672.0, 12682.0) ==> (14826.0, 12783.0)
(13557.0, 12087.0) ==> (13826.0, 12218.0) ==> (14095.0, 12349.0) ==> (14364.0, 12480.0)
(14364.0, 12480.0) ==> (14518.0, 12581.0) ==> (14672.0, 12682.0) ==> (14826.0, 12783.0)
(14364.0, 12480.0) ==> (14518.0, 12581.0) ==> (14672.0, 12682.0) ==> (14826.0, 12783.0)
(14826.0, 12783.0) ==> (14895.0, 12882.0) ==> (14964.0, 12981.0) ==> (15033.0, 13080.0)
(14364.0, 12480.0) ==> (14518.0, 12581.0) ==> (14672.0, 12682.0) ==> (14826.0, 12783.0)
(14826.0, 12783.0) ==> (14895.0, 12882.0) ==> (14964.0, 12981.0) ==> (15033.0, 13080.0)
(14826.0, 12783.0) ==> (14895.0, 12882.0) ==> (14964.0, 12981.0) ==> (15033.0, 13080.0)
(14826.0, 12783.0) ==> (14895.0, 12882.0) ==> (14964.0, 12981.0) ==> (15033.0, 13080.0)
(14334.0, 13074.0) ==> (14567.0, 13076.0) ==> (14800.0, 13078.0) ==> (15033.0, 13080.0)
(14334.0, 13074.0) ==> (14567.0, 13076.0) ==> (14800.0, 13078.0) ==> (15033.0, 13080.0)
(14334.0, 13074.0) ==> (14567.0, 13076.0) ==> (14800.0, 13078.0) ==> (15033.0, 13080.0)
(14334.0, 13074.0) ==> (14567.0, 13076.0) ==> (14800.0, 13078.0) ==> (15033.0, 13080.0)
(14334.0, 13074.0) ==> (14156.0, 13094.0) ==> (13978.0, 13114.0) ==> (13800.0, 13134.0)
(14334.0, 13074.0) ==> (14156.0, 13094.0) ==> (13978.0, 13114.0) ==> (13800.0, 13134.0)
(14334.0, 13074.0) ==> (14156.0, 13094.0) ==> (13978.0, 13114.0) ==> (13800.0, 13134.0)
(13176.0, 13026.0) ==> (13384.0, 13062.0) ==> (13592.0, 13098.0) ==> (13800.0, 13134.0)
(14334.0, 13074.0) ==> (14156.0, 13094.0) ==> (13978.0, 13114.0) ==> (13800.0, 13134.0)
(13176.0, 13026.0) ==> (13384.0, 13062.0) ==> (13592.0, 13098.0) ==> (13800.0, 13134.0)
(13176.0, 13026.0) ==> (13384.0, 13062.0) ==> (13592.0, 13098.0) ==> (13800.0, 13134.0)
(13176.0, 13026.0) ==> (13384.0, 13062.0) ==> (13592.0, 13098.0) ==> (13800.0, 13134.0)
(13176.0, 13026.0) ==> (12975.0, 13072.0) ==> (12774.0, 13118.0) ==> (12573.0, 13164.0)
(13176.0, 13026.0) ==> (12975.0, 13072.0) ==> (12774.0, 13118.0) ==> (12573.0, 13164.0)
(13176.0, 13026.0) ==> (12975.0, 13072.0) ==> (12774.0, 13118.0) ==> (12573.0, 13164.0)
(13176.0, 13026.0) ==> (12975.0, 13072.0) ==> (12774.0, 13118.0) ==> (12573.0, 13164.0)
(12573.0, 13164.0) ==> (12303.0, 13235.0) ==> (12033.0, 13306.0) ==> (11763.0, 13377.0)
(12573.0, 13164.0) ==> (12303.0, 13235.0) ==> (12033.0, 13306.0) ==> (11763.0, 13377.0)
(12573.0, 13164.0) ==> (12303.0, 13235.0) ==> (12033.0, 13306.0) ==> (11763.0, 13377.0)
(11067.0, 13317.0) ==> (11299.0, 13337.0) ==> (11531.0, 13357.0) ==> (11763.0, 13377.0)
(12573.0, 13164.0) ==> (12303.0, 13235.0) ==> (12033.0, 13306.0) ==> (11763.0, 13377.0)
(11067.0, 13317.0) ==> (11299.0, 13337.0) ==> (11531.0, 13357.0) ==> (11763.0, 13377.0)
(11067.0, 13317.0) ==> (11299.0, 13337.0) ==> (11531.0, 13357.0) ==> (11763.0, 13377.0)
(11067.0, 13317.0) ==> (11299.0, 13337.0) ==> (11531.0, 13357.0) ==> (11763.0, 13377.0)
(11067.0, 13317.0) ==> (10808.0, 13348.0) ==> (10549.0, 13379.0) ==> (10290.0, 13410.0)
(11067.0, 13317.0) ==> (10808.0, 13348.0) ==> (10549.0, 13379.0) ==> (10290.0, 13410.0)
